REVIEW_PANEL|MEDICALSPECIALTY|PRODUCTCODE|DEVICENAME|DEVICECLASS|UNCLASSIFIED_REASON|GMPEXEMPTFLAG|THIRDPARTYFLAG|REVIEWCODE|REGULATIONNUMBER|SUBMISSION_TYPE_ID|DEFINITION|PHYSICALSTATE|TECHNICALMETHOD|TARGETAREA|Implant_Flag|Life_Sustain_support_flag|SummaryMalfunctionReporting
MI|MI|OMG|Antisera, Fluorescent, Human Metapneumovirus|2||N|N||866.3980|1|It is intended for the qualitative detection and identification of human metapneumovirus (hMPV) in direct respiratory specimens or cell culture. The assay detects hMPV antigens by immunofluorescence using antibodies, from patients with signs and symptoms of acute respiratory infection. This assay detects but is not intended to differentiate the four recognized genetic sub-lineages of hMPV.|hMPV DSFA, hMPV DFA|The assay detects hMPV antigens by immunofluorescence using antibodies.|Direct clinical speciemns or cell culture amplified speciemns|N|N|Eligible
MI|MI|OMI|Multiplex Flow Immunoassay, T. Gondii, Rubella And Cmv|2||N|N||866.3510|1|The kit is a multiplex immunoassay intended for the quantitative detection of IgG antibodies to Toxoplasma gondii (T. gondii) and Rubella, and  qualitative detection of Cytomegalovirus (CMV) IgG in human serum and/ or plasma.  Indicated as an aid in the determination of serological status to T. gondii, Rubella and CMV. This kit is not intended for use in screening blood or plasma donors.|The device is a fully automated instrument.|The device utilizes multiplex immunofluorescence technology to assess the presence of IgG antibodies for each of the analytes in the panel in a single sample by binding to antigen-coated fluoromagnetic beads with unique fluorescent signatures.|Assay|N|N|Eligible
MI|MI|OMN|C. Difficile Nucleic Acid Amplification Test Assay|1||N|N||866.2660|4|In vitro diagnostic test for the qualitative detection of toxigenic clostridium difficile nucleic acids isolated and purified from stool specimens obtained from symptomatic patients.|kIt containing DNA positive control, DNA internal control, buffer containing deoxyribonucleic acids and magnesium chloride, DNA polymerase, DNA primers and DNA probes|Nucleic acid amplification test|Stool samples|N|N|Eligible
MI|MI|OMS|Novel Influenza A Virus, A/H5 Ns1 Protein|2||N|N||866.3332|1|Novel influenza A virus reagents are used to directly detect and differentiate novel influenza A virus specific nonstructural protein 1 (NS1) in human respiratory specimens or viral cultures.  Detection and differentiation of specific NS1 protein aids in the diagnosis of influenza caused by novel influenza A viruses in patients with clinical and epidemiological risk of infection with these viruses. They also aid in the presumptive identification of specific novel influenza A viruses and provide epidemiological information on influenza.|OIVD|Immunoassay using PDZ domains in intracellular receptors to capture influenza A/H5 NS1 protein|PDZ ligands (PL) of NS1 protein|N|N|Eligible
MI|MI|OOU|Parainfluenza Multiplex Nucleic Acid Assay|2||N|N||866.3980|1|A parainfluenza multiplex nucleic acid assay is a multiplex in vitro diagnostic test for the simultaneous qualitative detection and discrimination of parainfluenza 1 virus, parainfluenza 2 virus, parainfluenza 3 virus and parainfluenza 4 virus nucleic acids isolated and purified from human respiratory specimens obtained from individuals exhibiting signs and symptoms of respiratory tract infections or viral culture. The detection and discrimination of human parainfluenza nucleic acids from symptomatic patients aid in the diagnosis of human respiratory tract parainfluenza infections if used in conjunction with other clinical and laboratory findings.|Nucleic Acid Based Assay|Multiplex nucleic acid assay|IVD|N|N|Eligible
MI|MI|OPL|Multiplex Immunoassay For Measles Virus, Mumps Virus, Rubella And Varicella Zoster Virus|2||N|Y||866.3510|1|The test is a multiplex immunoassay intended for the qualitative detection of specific human IgG antibodies to measles virus, mumps virus, Rubella and varicella zoster virus (VZV) in human serum and/ or plasma. The results of this assay are intended to be used as an aid in the assessment of a patient¿s serological status to measles virus, mumps virus, Rubella and VZV. The test is not intended for use in screening blood or plasma donors.|The device is a fully automated instrument|Multiplex flow immunoassay (multiplexed fluromagnetic bead assay)|The device is an in-vitro diagnostic device; none of the body parts will utilize the device or is intended to be affected by the device|N|N|Eligible
MI|MI|OPM|Multiplex Immunoassay For T. Gondii, Rubella, Cytomegalovirus And Herpes Simplex Virus 1 And 2|2||N|N||866.3510|1|The test is a multiplex immunoassay intended for the qualitative detection of specific human IgG antibodies to Toxoplasma gondii (T.gondii), Rubella, Cytomegalovirus (CMV) and Herpes Simplex Virus 1 & 2 (HSV 1 and HSV 2) in human serum. The results of this assay are intended to be used as an aid in the assessment of a patient's serological status to Toxoplasma gondii, Rubella, CMV and HSV 1 & 2. The test is not intended for use in screening blood or plasma donors.|Assay|Multiplex flow immunoassay (multiplexed fluromagnetic bead assay)|none|N|N|Ineligible
MI|MI|OQO|Herpes Simplex Virus Nucleic Acid Amplification Assay|2||N|N||866.3305|1|A polymerase chain reaction (pcr)-based qualitative in vitro diagnostic test for the detection and typing of herpes simplex virus (hsv) dna using vaginal swab specimens.|Plasma, serum, swab, culture isolates|Polymerase chain reaction (PCR)-based qualitative in vitro diagnostic test for the detection and typing of herpes simplex virus (HSV) DNA|Systemic|N|N|Eligible
MI|MI|OQW|2009 H1n1 Influenza Virus (Swine Origin), Nucleic Acid Or Antigen, Detection And Identification|2||N|N||866.3332|1|2009 H1N1 influenza virus detection and identification reagents are used to directly detect and differentiate the 2009 H1N1 influenza virus in human respiratory specimens|Reagent Kit|Nucleic acid amplification or antigen detection assays|The device is an in-vitro diagnostic device; none of the body parts will utilize the device or are intended to be affected by the device|N|N|Ineligible
MI|MI|OSU|Dengue Serological Reagents|2||N|N||866.3945|1|Dengue virus serological reagents are devices that consist of antigens and antisera for the detection of anti-dengue antibodies, individuals that have signs and symptoms consistent with dengue. The detection aids in the clinical laboratory diagnosis of dengue fever or dengue hemorrhagic fever caused by dengue  virus. The device is intended for use in the presumptive diagnosis of patients in conjunction with other clinical and laboratory findings.|Kits|Immunological method/ELISA|Human serum|N|N|Eligible
MI|MI|OTG|Non-Sars Coronavirus Multiplex Nucleic Acid Assay|2||N|N||866.3980|1|A non-SARS coronavirus multiplex nucleic acid assay is a multiplex in vitro diagnostic test for the simultaneous qualitative detection and discrimination of coronavirus 229E, coronavirus NL63, coronavirus HKU1 and Coronavirus OC43 nucleic acids isolated and purified from human respiratory specimens obtained from individuals exhibiting signs and symptoms of respiratory tract infections or viral culture. The detection and discrimination of human non-SARS coronavirus nucleic acids from symptomatic patients aid in the diagnosis of human respiratory tract non-SARS coronavirus infections if used in conjunction with other clinical and laboratory findings.|Nucleic Acid Based Assay|Multiplex nucleic acid assay|IVD|N|N|Eligible
MI|MI|OUC|Norovirus Serological Reagent|2||N|N||866.3395|4|Norovirus serological reagents are devices that consist of antigens and antisera for the detection of anti-norovirus antibodies or norovirus antigens. The detection aids in the clinical laboratory diagnosis of norovirus infection in individuals with signs and/or symptoms of acute gastroenteritis, or in the determining the etiology of acute gastroenteritis outbreaks.|Laboratory kit.|ELISA-based or immunological based assays.|Human biological specimens.|N|N|Ineligible
MI|MI|OUS|Methicillin Resistant Staphylococcus Aureus/Methicillin Susceptible Staphylococcus Aureus Blood  Culture Test Bt|1||N|Y||866.2050|1|The  mrsa/mssa blood  culture test-bt  is a qualitative  ivd test using bacteriophage amplification for the identification of  staphylococcus aureus and the determination of  meca mediated methicillin resistance or methicillin susceptbility  directly  from positive blood cultures  confirmed to have gram positive cocci in clusters (gpcc) or gram positive cocci in singles (gpc) by gram stain.|Kit consisting of plastic capped tubes, pipets, lateral flow cassette and liquid reagents|Bacteriophage amplification|Systemic, blood|N|N|Ineligible
MI|MI|OUZ|Nucleic Amplification Assays For The Detection Of Leishmania Nucleic Acids|1||N|N||866.3870|1|Detection of  Leishmania species in skin lesions.|In vitro diagnostic kit|Nucleic Acid Amplification assay containing probes and primers|suspected skin ulcer or skin lesion|N|N|Eligible
MI|MI|OVF|Assay, Direct, Nucleic Acid Amplification, Q Fever|1||N|N||866.3500|1|These reagents are nucleic acid primers and probes intended for the amplification and identification of Coxiella burnetii directly from clinical specimens. The identification aids in the diagnosis of Q Fever and provides epidemiological information on this disease. This reagent differs from the description in the regulation in that it consists of nucleic acid primers and probes rather than antisera or antigens.|A kit that contains reagents and an instrument that measures flourescence.|The Q Fever assay uses a real-time thermocycler. A real-time thermocycler is intended to identify and/or quantify the presence of specific sequences of double stranded DNA, amplified from a biological source and labeled with fluorescently labeled probes or through the use of intercalating dyes and detect using a high-power light-emitting diode (LED). Fluorescence emission is detected through the use of filters on a photodiode. The emission filters are optimized for use with specific fluorescent dyes.|Blood|N|N|Eligible
MI|MI|OWF|Immunohistochemical Assay, Helicobacter Pylori|1||N|Y||866.3110|1|Anti-helicobacter pylori  rabbit monoclonal primary antibody is designed to qualitatively detect the presence of helicobacter pylori in formalin-fixed, paraffin-embedded gastric biopsy tissue via light microscopy. Immunohistochemical staining with this antibody product may aid in the diagnosis of helicobacter pylori infection. This product should be interpreted by a qualified pathologist in conjunction with histological examination, relevant clinical information and proper controls.  This antibody is intended for in vitro diagnostic (IVD) use|Benchmark series instruments: BenchMark XT and BenchMark ULTRA auto slide stainer; recombinent rabbit monoclonal primary antibody directed against whole Helicobacter pylori organism|Uses immunohistochemical staining methods to qualitatively detect Helicobacter pylori in paraffin-embedded, gastric biopsy tissue|Helicobacter pylori in paraffin-embedded, gastric biopsy tissue|N|N|Ineligible
MI|MI|OYP|Anti-Jcv Antibody Detection Assay|2||N|N||866.3336|1|The anti-jcv antibody detection assay is intended for the detection of antibodies to the john cunningham virus (jcv) in serum or plasma samples from multiple sclerosis (ms) and crohn's disease (cd) patients receiving immunomodulatory  therapies.|Reagent kit.|A serological test for the detection of the presence on anti-JCV specific antibodies in serum or plasma samples by an enzyme linked immunosorbent technology|In-vitro diagnostic test|N|N|Eligible
MI|MI|OYZ|Group A Streptococcus Nucleic Acid Amplification Assay System|1||N|N||866.3740|1|An in vitro diagnostic test for the detection of Streptococcuc pyogenes (Group A beta hemolytic Streptococcus) in throat swab specimens from symptomatic patients.|May include automated/manual isothermal nucleic acid amplification, polymerase chain reaction, ligase chain reaction, sequence-based amplification|Uses nucleic acid amplification technology to detect Group A Sreptococci|Throat Swab Specimen|N|N|Eligible
MI|MI|OZA|Test, Urea Adult And Pediatric (Breath),|3||N|N||866.3110|2|Intended for use in the qualitative detection of urease associated with h. Pylori in the human stomach and is indicated as an aid in the initial diagnosis and post-treatment monitoring of h. Pylori infection in adults and pediatric patients. The test may be used for monitoring treatment if used at 4 weeks following completion of therapy.|Human Breath|System utilizes an Infrared Spectrophotometer|Stomach, esophagogastroduodenoscopy|N|N|Ineligible
MI|MI|OZB|Dengue Nucleic Acid Amplification Assay (Naat)|2||N|N||866.3946|1|A qualitative in vitro diagnostic assay for the detection of dengue  virus serotypes 1, 2, 3 or 4 in serum or plasma specimens collected from human patients with signs and symptoms consistent with dengue (mild or severe).|Dengue nucleic acid amplification and detection reagents including primers and probes, positive controls, and human specimen extraction control|Uses nucleic acid amplification technology for detection of dengue virus target sequences|Human clinical samples e.g., blood serum, plasma|N|N|Eligible
MI|MI|OZE|Influenza A And Influenza B Multiplex Nucleic Acid Assay|2||N|N||866.3980|1|An Influenza A and Influenza B multiplex nucleic acid assay is a multiplex in vitro diagnostic test for the simultaneous qualitative detection and discrimination of influenza A and influenza B nucleic acids isolated and purified from human respiratory specimens obtained from individuals exhibiting signs and symptoms of respiratory tract infections or viral culture. The detection and discrimination of influenza A and B nucleic acids from symptomatic patients aid in the diagnosis of human respiratory tract influenza viral infections if used in conjunction with other clinical and laboratory findings.|Nucleic acid based assay|Multiplex nucleic acid assay|IVD|N|N|Ineligible
MI|MI|OZN|C. Difficile Toxin Gene Amplification Assay|2||N|N||866.3130|1|Amplification assay for the detection of c. Difficile toxin genes from stool specimens of  symptomatic patients.|Not applicable|Uses amplification technology to detect toxin genes of C. difficile|Not applicable|N|N|Ineligible
MI|MI|OZX|Mycoplasma Pneumoniae Dna Assay System|2||N|N||866.3980|1|A qualitative in vitro diagnostic assay intended to detect Mycoplasma pneumoniae DNA extracted from human respiratory specimens. Detection of Mycoplasma pneumoniae DNA aids in the diagnosis of Mycoplasma pneumoniae respiratory infection in conjunction with other clinical and laboratory testing in patients exhibiting signs and symptoms of upper respiratory tract infection.|Mycoplasma pneumoniae DNA detection assay systems are devices that consist of reagents and instruments for the detection of Mycoplasma pneumoniae DNA extracted from human respiratory specimens.|A qualitative in vitro diagnostic assay intended to detect Mycoplasma pneumoniae DNA extracted from human respiratory specimens.|in vitro diagnostic assay|N|N|Eligible
MI|MI|OZY|Chlamydophila Pneumoniae Dna Assay System|2||N|N||866.3980|1|A qualitative in vitro diagnostic assay intended to detect Chlamydophila pneumoniae DNA extracted from human respiratory specimens. Detection of Chlamydophila pneumoniae DNA aids in the diagnosis of Chlamydophila pneumoniae respiratory infection in conjunction with other clinical and laboratory testing in patients exhibiting signs and symptoms of upper respiratory tract infection.|Chlamydophila pneumoniae DNA detection assay systems are devices that consist of reagents and instruments for the detection of Chlamydophila pneumoniae DNA extracted from human respiratory specimens.|A qualitative in vitro diagnostic assay intended to Chlamydophila pneumoniae DNA extracted from human respiratory specimens.|in vitro diagnostic assay|N|N|Eligible
MI|MI|OZZ|Bordetella Pertussis Dna Assay System|2||N|N||866.3980|1|A qualitative in vitro diagnostic assay intended to detect Bordetella pertussis DNA extracted from human respiratory specimens. Detection of Bordetella pertussis DNA aids in the diagnosis of Bordetella pertussis respiratory infection in conjunction with other clinical and laboratory testing in patients exhibiting signs and symptoms of upper respiratory tract infection.|Bordetella pertussis DNA detection assay systems are devices that consist of reagents and instruments for the detection of Bordetella pertussis DNA extracted from human respiratory specimens.|A qualitative in vitro diagnostic assay intended to Bordetella pertussis DNA extracted from human respiratory specimens.|in vitro diagnostic assay|N|N|Eligible
MI|MI|PAM|Gram-Positive Bacteria And Their Resistance Markers|2||N|N||866.3365|1|A qualitive multiplexed in vitro diagnostic device to detect and identify Gram positive bacteria and resistant markers in positive blood cultures.|blood|Multiplexed DNA hybridization array|Systemic|N|N|Ineligible
