"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q241374","","Урсодезоксихолевая кислота","acide ursodesoxycholique","ursodiol","[]","['Гринтерол', 'Ливодекса', 'Укрлив', 'Урбихол', 'Урдокса', 'Урсодез', 'Урсодекс', 'Урсодиолизин', 'Урсолив', 'Урсомик', 'Урсоприм', 'Урсором С', 'Урсосан', 'Урсофальк', 'Урсохол', 'Урцевел', 'Холудексан', 'Урсолизин', 'Эксхол', 'Экурохол']","[]","['ACG240', 'UDCA', '(3alpha,5beta,7beta)-3,7-dihydroxycholan-24-oic acid', 'Urso', '(4R)-4-[(1S,2S,5R,7S,9S,10R,11S,14R,15R)-5,9-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0?,?.0??,??]heptadecan-14-yl]pentanoic acid', '(3a,5b,7b)-3,7-dihydroxycholan-24-oic acid', '(3a,5b,7b)-3,7-dihydroxy-cholan-24-oic acid', '(3α,5β,7β)-3,7-dihydroxycholan-24-oic acid', 'ursodeoxycholic acid', '3alpha,7beta-dihydroxy-5beta-cholan-24-oic acid', '3a,7b-dihydroxy-5b-cholan-24-oic acid', '3-alpha,7-beta-dihydroxy-5-beta-cholanoic acid', '3,7-dihydroxycholan-24-oic acid', '3-alpha,7-beta-dioxycholanic acid', '3-alpha,7-beta-dihydroxycholanic acid']","CHEMBL1551","9907","A05AA02","","","https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D1%81%D0%BE%D0%B4%D0%B5%D0%B7%D0%BE%D0%BA%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0","https://en.wikipedia.org/wiki/Ursodeoxycholic_acid",""
"Q3742409","","","","fencamfamin","[]","[]","[]","['Fencamfamin', 'Fencamfamine', 'Fencamfaminum', 'Fencanfamina']","CHEMBL7010","134895","N06BA06","","","","https://en.wikipedia.org/wiki/Fencamfamin",""
"Q5057052","","","Cediranib","cediranib","[]","[]","[]","['AZD 2171', 'ZD 2171', 'Cediranib', '4-(4-Fluoro-2-methylindol-5-yloxy)-6-methoxy-7-[3-(pyrrolidin-1-yl)propoxy]quinazoline']","CHEMBL491473","94782","L01XE32","","https://fr.wikipedia.org/wiki/Cediranib","","https://en.wikipedia.org/wiki/Cediranib",""
"Q5749095","","","","hexylcaine","[]","[]","[]","['Cyclaine®', 'Cyclaine', 'Hexilcaina', 'Hexylcainum', 'Hexylcaine']","CHEMBL1197","34791","","","","","https://en.wikipedia.org/wiki/Hexylcaine",""
"Q98523597","","","","estradiol benzoate/trenbolone acetate","[]","[]","[]","['Synovex Choice', 'Synovex One', 'Synovex Plus', 'Synovex with Trenbolone Acetate']","","","","","","","https://en.wikipedia.org/wiki/Estradiol_benzoate/trenbolone_acetate",""
"Q27103870","","","","gibberellin A19","[]","[]","[]","['GA19', 'Gibberellin 19']","","28731","","","","","",""
"Q424446","","","lisuride","lisuride","[]","[]","[]","['(+)-lisuride', 'Dopergin®', 'lysuride', ""N'-((8alpha)-9,10-Didehydro-6-methylergolin-8-yl)-N,N-diethylurea"", 'Lisuride', 'Lisuridum', 'Lisurid', 'Lisurida', ""N'-((8alpha)-9,10-didehydro-6-methylergolin-8-yl)-N,N-diethylurea""]","CHEMBL157138","51164","N02CA07","","","","https://en.wikipedia.org/wiki/Lisuride",""
"Q11917070","","","","","[]","[]","[]","[]","","","","","","","",""
"Q139857","Фумарова кислота","фумаровая кислота","Acide fumarique","fumaric acid","[]","[]","[]","['trans-but-2-enedioic acid', '(2E)-2-butenedioic acid', '(E)-2-butenedioic acid', 'trans-1,2-ethylenedicarboxylic acid', 'E297', 'but-2-enedioic acid', '(2E)-But-2-enedioic acid', '(E)-2-Butenedioate', 'FC 33', 'Allomaleic acid', 'Boletate', '2-(E)-Butenedioate', '2-(E)-Butenedioic acid', '(2E)-But-2-enedioate', 'trans-2-Butenedioic acid', 'trans-2-Butenedioate', 'Allomaleate', 'trans-1,2-Ethylenedicarboxylate', 'Lichenic acid', 'trans-Butenedioate', 'Boletic acid', 'Lichenate', 'Fumarate']","CHEMBL503160","18012","D05AX01","https://uk.wikipedia.org/wiki/%D0%A4%D1%83%D0%BC%D0%B0%D1%80%D0%BE%D0%B2%D0%B0_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0","https://fr.wikipedia.org/wiki/Acide_fumarique","https://ru.wikipedia.org/wiki/%D0%A4%D1%83%D0%BC%D0%B0%D1%80%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%B8%D1%81%D0%BB%D0%BE%D1%82%D0%B0","https://en.wikipedia.org/wiki/Fumaric_acid",""
"Q186474","L-Цистеїн","L-Цистеин","l-cystéine","L-Cysteine","['Цистеїн']","['Е920', 'E920', 'Цистеин']","['E920', '52-90-4', 'C3H7NO2S', '921-01-7', '3374-22-9', 'Cysteine', 'L-Cystéine', '• E920 • 52-90-4 • C3H7NO2S • 921-01-7 • 3374-22-9 • Cysteine']","['L-Cys', '(2R)-2-amino-3-sulfanylpropanoic acid', '(R)-2-amino-3-mercaptopropanoic acid', 'FREE CYSTEINE', '(2R)-2-amino-3-mercaptopropanoic acid', 'E920', 'E-920', 'E 920', '(2R)-2-amino-3-mercapto-propanoic acid', '(2R)-2-amino-3-sulfanyl-propanoic acid', '(R)-2-Amino-3-mercaptopropanoate', '(2R)-2-amino-3-sulfanylpropanoate', 'beta-Mercaptoalanine', '(R)-2-amino-3-mercapto-Propanoate', 'Half-cystine', 'Cystein', '2-Amino-3-mercaptopropionate', '3-Mercapto-L-Alanine', 'Cisteinum', '2-Amino-3-mercaptopropanoate', '(R)-2-amino-3-mercapto-Propanoic acid', 'L Cysteine', '(2R)-2-amino-3-mercaptopropanoate', 'alpha-Amino-beta-thiolpropionic acid', '2-Amino-3-mercaptopropanoic acid', 'Polycysteine', '(+)-2-Amino-3-mercaptopropionic acid', 'Cysteine', 'Thioserine', '(R)-cysteine', 'Carbocysteine', 'B-Mercaptoalanine', 'Cisteina', '(R)-(+)-cysteine', 'L-2-Amino-3-mercaptopropanoic acid', 'L-2-Amino-3-mercaptopropanoate', 'L-(+)-Cysteine', 'Cysteinum', '2-Amino-3-mercaptopropionic acid', 'Cys', 'L-2-Amino-3-mercaptopropionic acid', 'L-Cystein', 'L-Zystein', '(R)-2-Amino-3-mercaptopropanoic acid', 'Free Cysteine', 'C', '(2R)-2-amino-3-sulfanylpropanoic acid • (R)-2-amino-3-mercaptopropanoic acid • FREE CYSTEINE • (2R)-2-amino-3-mercaptopropanoic acid • E920 • E-920 • E 920 • (2R)-2-amino-3-mercapto-propanoic acid • (2R)-2-amino-3-sulfanyl-propanoic acid']","CHEMBL863","17561","","https://uk.wikipedia.org/wiki/%D0%A6%D0%B8%D1%81%D1%82%D0%B5%D1%97%D0%BD","https://fr.wikipedia.org/wiki/Cyst%C3%A9ine","https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D1%81%D1%82%D0%B5%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Cysteine",""
"Q27088175","","","","olmutinib","[]","[]","[]","['BI 1482694', 'HM61713', 'Olmutinib']","","","L01XE40","","","","https://en.wikipedia.org/wiki/Olmutinib",""
"Q27270371","","","éthyle de télotristat","telotristat ethyl","[]","[]","[]","['Xermelo', 'LX1032', 'LX1606']","CHEMBL2105695","","","","","","https://en.wikipedia.org/wiki/Telotristat_ethyl",""
"Q415793","Пентазоцин","пентазоцин","pentazocine","(-)-pentazocine","[]","[]","['C19H27NO', '359-83-1']","['pentazocine', 'WIN-20228', 'Pentazocina', 'Pentazocinum', 'Pentazocine', 'Pentazocin']","CHEMBL560","7982","N02AD01","https://uk.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BD%D1%82%D0%B0%D0%B7%D0%BE%D1%86%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Pentazocine","https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BD%D1%82%D0%B0%D0%B7%D0%BE%D1%86%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Pentazocine",""
"Q10320116","","","","Hees lotion","[]","[]","[]","[]","","","","","","","",""
"Q239778","Бромгексин","Бромгексин","bromhexine","bromhexine","[]","['Бисольвон', 'Бромгексинхлорид', 'Бронхостоп', 'Сольвин', 'Флегамин']","[]","['N-Cyclohexyl-N-methyl-(2-amino-3,5-dibrombenzyl)amine', 'Tauglicolo', 'Fluibron', 'Bromexina', 'Bromhexina', 'Bromhexinum', '3,5-Dibromo-N(alpha)-cyclohexyl-N(alpha)-methyltoluene-alpha-2-diamine', 'Bromhexine']","CHEMBL253376","77032","R05CB02","https://uk.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BC%D0%B3%D0%B5%D0%BA%D1%81%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Bromhexine","https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%BC%D0%B3%D0%B5%D0%BA%D1%81%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Bromhexine",""
"Q1176294","","","","metharbital","[]","[]","[]","['Gemonil®', 'Metharbitalum', 'Metharbital', 'Metarbital']","CHEMBL450","31827","N03AA30","","","","https://en.wikipedia.org/wiki/Metharbital",""
"Q408637","дронедарон","","dronédarone","dronedarone","[]","[]","[]","['SR-33598B', 'SR 33589B', 'SR 33589', 'SR 33589b', 'N-(2-butyl-3-{4-[3-(dibutylamino)propoxy]benzoyl}-5-benzofuranyl)-methanesulfonamide', 'N-(2-butyl-3-{p-[3-(dibutylamino)propoxy]benzoyl}-5-benzofuranyl)methanesulfonamide']","CHEMBL184412","50659","C01BD07","https://uk.wikipedia.org/wiki/%D0%94%D1%80%D0%BE%D0%BD%D0%B5%D0%B4%D0%B0%D1%80%D0%BE%D0%BD","https://fr.wikipedia.org/wiki/Dron%C3%A9darone","","https://en.wikipedia.org/wiki/Dronedarone",""
"Q415869","кармустин","Кармустин","carmustine","carmustine","[]","[]","[]","['BiCNU®', 'Carustine®', ""N,N'-Bis(2-chloroethyl)-N-nitrosourea"", 'Gliadel', 'Bicnu (TN)', 'Carmustine', 'Bischloroethyl nitrosourea', 'BCNU', 'Carmustina', 'Carmustinum', 'Bicnu (tn)', 'bis-chloroethylnitrosourea']","CHEMBL513","3423","L01AD01","https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BC%D1%83%D1%81%D1%82%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Carmustine","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BC%D1%83%D1%81%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Carmustine",""
"Q27074501","","","","argatroban","[]","[]","[]","['AGO766', 'DK-7419', 'GN-1600', 'Gn1600', 'MCI-9038', 'MD-805', 'Argatroban', 'Argatroban anhydrous']","CHEMBL1166","94385","","","","","",""
"Q834280","бупропіон","бупропион","bupropione","bupropion","[]","['воксра', 'будеприон', 'амфебутамон', 'велбутрин', 'аплензин']","['bupropion']","['amfebutamone', 'BW-323']","CHEMBL894","3219","N06AX12","https://uk.wikipedia.org/wiki/%D0%91%D1%83%D0%BF%D1%80%D0%BE%D0%BF%D1%96%D0%BE%D0%BD","https://fr.wikipedia.org/wiki/Bupropion","https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BF%D1%80%D0%BE%D0%BF%D0%B8%D0%BE%D0%BD","https://en.wikipedia.org/wiki/Bupropion","buPROPion"
"Q415196","","","","sulfamerazine","[]","[]","[]","['Sumedin', 'Sulfamethyldiazine', 'Mesulfa', 'Sulphamerazine', 'Sulfamerazina', '2-(4-Aminobenzenesulfonamido)-4-methylpyrimidine', 'Sulfamerazinum', '4-Amino-N-(4-methyl-2-pyrimidinyl)-benzenesulfonamide', '2-(P-Aminobenzolsulfonamido)-4-methylpyrimidine', '2-(Sulfanilamido)-4-methylpyrimidine', 'N(1)-(4-Methyl-2-pyrimidinyl)sulfanilamide', '(P-Aminobenzolsulfonyl)-2-amino-4-methylpyrimidin', 'N-(4-Methyl-2-pyrimidyl)sulfanilamide', '2-Sulfa-4-methylpyrimidine', 'Methypyrimal', 'Sulfamerazine']","CHEMBL438","102130","J01ED07","","","","https://en.wikipedia.org/wiki/Sulfamerazine",""
"Q5137497","","","","atropine/diphenoxylate","[]","[]","[]","['Co-phenotrope', 'diphenoxylate/atropine']","","","","","","","https://en.wikipedia.org/wiki/Atropine/diphenoxylate",""
"Q60761545","","Вокселотор","","voxelotor","[]","[]","[]","['GBT-440', 'GBT440', 'GBT 440']","CHEMBL4101807","","","","","https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BA%D1%81%D0%B5%D0%BB%D0%BE%D1%82%D0%BE%D1%80","https://en.wikipedia.org/wiki/Voxelotor",""
"Q12751472","Біоміцин","","","viomycin","[]","[]","[]","[]","CHEMBL1201221","15782","","https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BE%D0%BC%D1%96%D1%86%D0%B8%D0%BD","","","https://en.wikipedia.org/wiki/Viomycin",""
"Q55947697","","","","estradiol enanthate/algestone acetophenide","[]","[]","[]","['estradiol enantate/algestone acetophenide']","","","","","","","https://en.wikipedia.org/wiki/Estradiol_enantate/algestone_acetophenide",""
"Q20817240","","","","inhaled insulin","[]","[]","[]","[]","","","","","","","",""
"Q670131","симвастатин","симвастатин","simvastatine","simvastatin","[]","[]","[]","['MK-733', 'Zocor®', 'Zocor', '2,2-dimethylbutyric acid, 8-ester with (4R,6R)-6-(2-((1S,2S,6R,8S,8aR)-1,2,6,7,8,8a-hexahydro-8-hydroxy-2,6-dimethyl-1-naphthyl)ethyl)tetrahydro-4-hydroxy-2H-pyran-2-one', 'Simvastatin', 'Cholestat', 'Sinvacor', 'Simcor', 'Zocord', 'Lipovas', 'Simvotin', 'Rechol', 'Liponorm', 'Sivastin', 'Velostatin', 'Valemia', 'Simvastatin lactone', 'Lipinorm', 'Synvinolin', '(+)-Simvastatin', 'Modutrol', 'Simovil', 'Nor-Vastina', 'Eucor', 'Kolestevan', 'Denan', '(1S,3R,7S,8S,8aR)-8-{2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl}-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl 2,2-dimethylbutanoate', 'Sinvascor', 'Lipex', 'Lodales', 'Simvastatine', '2,2-Dimethylbutyric acid, 8-ester with (4R,6R)-6-(2-((1S,2S,6R,8S,8ar)-1,2,6,7,8,8a-hexahydro-8-hydroxy-2,6-dimethyl-1-naphthyl)ethyl)tetrahydro-4-hydroxy-2H-pyran-2-one', 'Simvastatina', 'Simvastatinum', 'SIV691']","CHEMBL1064","9150","C10AA01","https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD","https://fr.wikipedia.org/wiki/Simvastatine","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%B2%D0%B0%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Simvastatin",""
"Q3143635","","Гиалуронат натрия","hyaluronate de sodium","Hyaluronan sodium","[]","[]","['Hyaluronate De Sodium', '9067-32-7', '(C14H20NO11Na)n']","['Hyaluronic acid sodium salt', 'Sodium hyaluronate', 'Hyaluronate', 'Hyaluronic acid']","","","S01KA01","","https://fr.wikipedia.org/wiki/Hyaluronate_de_sodium","https://ru.wikipedia.org/wiki/%D0%93%D0%B8%D0%B0%D0%BB%D1%83%D1%80%D0%BE%D0%BD%D0%B0%D1%82_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%8F","https://en.wikipedia.org/wiki/Sodium_hyaluronate",""
"Q424508","","эргометрин","ergométrine","ergometrine","[]","[]","['Ergonovine', 'Ergometrine', '60-79-7', 'C19H23N3O2']","['Ergotrate®', 'Methergine®', 'N-(2-Hydroxy-1-methylethyl)-D-(+)-lysergamide', 'D-lysergic acid 1-hydroxymethylethylamide', 'D-lysergic acid-L-propanolamide', '[8beta(S)]-9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8-carboxamide', '9,10-didehydro-N-(alpha-(hydroxymethyl)ethyl)-6-methylergoline-8-beta-carboxamide', 'N-(alpha-(hydroxymethyl)ethyl)-D-lysergamide', '9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8beta(S)-carboxamide', 'margonovine', 'ergobasine', 'ergotocine', '9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8β(S)-carboxamide', '9,10-didehydro-N-(α-(hydroxymethyl)ethyl)-6-methylergoline-8-β-carboxamide', 'Ergobasine', '[8β(S)]-9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8-carboxamide', 'Margonovine', 'Ergonovine', 'Ergometrinum', 'Ergotocine', 'Ergometrina', 'Ergométrine', '(6aR,9R)-7-Methyl-4,6,6a,7,8,9-hexahydro-indolo[4,3-fg]quinoline-9-carboxylic acid ((S)-2-hydroxy-1-methyl-ethyl)-amide', 'N-(α-(hydroxymethyl)ethyl)-D-lysergamide', 'ergonovine']","CHEMBL119443","4822","G02AB03","","https://fr.wikipedia.org/wiki/Ergom%C3%A9trine","https://ru.wikipedia.org/wiki/%D0%AD%D1%80%D0%B3%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Ergometrine",""
"Q173670","Аргінін","аргинин","arginine","L-arginine","[]","[]","['74-79-3', 'C6H14N4O2', 'C6H14O2N4', '7200-25-1', '157-06-2']","['L-Arg', '(2S)-2-amino-5-guanidinopentanoic acid', '(S)-2-amino-5-guanidinopentanoic acid', '(2S)-2-amino-5-(carbamimidamido)pentanoic acid', 'L-(+)-arginine', 'R', 'Arg', '(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid', '(2S)-2-amino-5-guanidino-pentanoic acid', 'N5-(aminoiminomethyl)-L-Ornithine', '(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoic acid', '(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoate', 'L-alpha-Amino-delta-guanidinovaleric acid', '2-Amino-5-guanidinovaleric acid', 'L-a-Amino-D-guanidinovalerate', '(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoate', '5-[(Aminoiminomethyl)amino]-L-Norvaline', 'L-alpha-Amino-delta-guanidinovalerate', 'Arginine', 'L-a-Amino-D-guanidinovaleric acid', '(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid', '2-Amino-5-guanidinovalerate', '(2S)-2-amino-5-[(diaminomethylidene)amino]pentanoic acid', '(S)-2-Amino-5-guanidinovaleric acid', 'L-Arginin', 'L-(+)-Arginine']","CHEMBL1485","16467","","https://uk.wikipedia.org/wiki/%D0%90%D1%80%D0%B3%D1%96%D0%BD%D1%96%D0%BD","https://fr.wikipedia.org/wiki/Arginine","https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B3%D0%B8%D0%BD%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Arginine",""
"Q4998035","","","","Bupropion/zonisamide","[]","[]","[]","[]","","","","","","","https://en.wikipedia.org/wiki/Bupropion/zonisamide",""
"Q3074488","","","Fluindione","fluindione","[]","[]","['C15H9FO2', '957-56-2', 'Previscan']","['Fluindione']","CHEMBL24924","134975","B01AA12","","https://fr.wikipedia.org/wiki/Fluindione","","https://en.wikipedia.org/wiki/Fluindione",""
"Q21080030","","","gadobénate de diméglumine","gadobenate dimeglumine","[]","[]","[]","['Multihance', 'B1903617', 'Multihance multipack', 'Gadobenic acid']","CHEMBL1200571","","V08CA08","","","","",""
"Q999767","","","","fendiline","[]","[]","[]","['Fendiline']","CHEMBL254832","94434","C08EA01","","","","https://en.wikipedia.org/wiki/Fendiline",""
"Q411456","метокарбамол","","méthocarbamol","methocarbamol","[]","[]","[]","['Robaxin®', 'Metocarbamolo', 'Méthocarbamol', 'Methocarbamolum', 'Metocarbamol', 'Delaxin', 'Methocarbamol', '(RS)-2-hydroxy-3-(2-methoxyphenoxy)propyl carbamate']","CHEMBL1201117","77498","M03BA03","","https://fr.wikipedia.org/wiki/M%C3%A9thocarbamol","","https://en.wikipedia.org/wiki/Methocarbamol",""
"Q56719288","","","metamizole","metamizole","[]","[]","[]","['dipyrone']","CHEMBL461522","62088","","","","","",""
"Q414236","","","","glutethimide","[]","[]","[]","['Doriden®', '2-Ethyl-2-phenylglutarimide', 'Doriden', 'Glutethimide']","CHEMBL1102","5439","N05CE01","","","","https://en.wikipedia.org/wiki/Glutethimide",""
"Q5613557","","","","guanadrel","[]","[]","[]","['CL-1388R', 'Hylorel®', 'U-28288D', 'Guanadrelum', 'Guanadrel']","CHEMBL1037","5555","","","","","https://en.wikipedia.org/wiki/Guanadrel",""
"Q718658","","","","Advanced Therapy Medicinal Product","[]","[]","[]","['ATMP']","","","","","","","https://en.wikipedia.org/wiki/Advanced_Therapy_Medicinal_Product",""
"Q415203","","","","tripelennamine","[]","[]","[]","['Pyribenzamine®', 'Tripelennamine', 'Tripelennamina', 'Tripélennamine', 'Tripelennamin', 'Tripelennaminum', 'PBZ063']","CHEMBL1241","9741","D04AA04","","","","https://en.wikipedia.org/wiki/Tripelennamine",""
"Q26306642","","","","PZM21","[]","[]","[]","['(S,S)-1-[2-(dimethylamino)-3-(4-hydroxyphenyl)propyl]-3-(1-thiophen-3-ylpropan-2-yl)urea', 'PZM-21']","","","","","","","https://en.wikipedia.org/wiki/PZM21",""
"Q48561428","","","","eprosartan / hydrochlorothiazide","[]","[]","[]","[]","","","","","","","",""
"Q29898848","","","Soluté de réhydratation oral","oral rehydration solution","[]","[]","[]","['ORS']","","","A07CA","","","","",""
"Q415401","","дорзоламид","dorzolamide","dorzolamide","[]","[]","['dorzolamide base']","['Trusopt®', 'DORZOLAMIDE', '(4S,6S)-4-ethylamino-6-methyl-7,7-dioxo-4,5,6,7-tetrahydro-7lambda*6*-thieno[2,3-b]thiopyran-2-sulfonic acid amide', '(4S,trans)-4-(ethylamino)-6-methyl-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide 7,7-dioxide', '4S,6S-dorzolamide', '(4S,trans)-4-(Ethylamino)-6-methyl-5,6-dihydro-4H-thieno[2,3-b]thiopyran-2-sulfonamide 7,7-dioxide', 'Dorzolamidum', '(4S,6S)-4-Ethylamino-6-methyl-7,7-dioxo-4,5,6,7-tetrahydro-7lambda*6*-thieno[2,3-b]thiopyran-2-sulfonic acid amide', '4-Ethylamino-6-methyl-7,7-dioxo-4,5,6,7-tetrahydro-7lambda*6*-thieno[2,3-b]thiopyran-2-sulfonic acid amide', '4S,6S-Dorzolamide', 'Dorzolamid', 'Dorzolamida', '(4S-trans)-4-(ETHYLAMINO)-5,6-dihydro-6-methyl-4H-thieno(2,3-b)thiopyran-2-sulfonamide-7,7-dioxide', '4-Ethylamino-6-methyl-7,7-dioxo-4,5,6,7-tetrahydro-7lambda6-thieno[2,3-b]thiopyran-2-sulfonic acid amide', 'Dorzolamide']","CHEMBL218490","4702","S01EC03","","","https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D1%80%D0%B7%D0%BE%D0%BB%D0%B0%D0%BC%D0%B8%D0%B4","https://en.wikipedia.org/wiki/Dorzolamide",""
"Q22075912","тенофовіру алафенамід","Тенофовир алафенамид","ténofovir alafénamide","tenofovir alafenamide","[]","[]","[]","['GS-7340', 'TAF', 'GS 7340', 'Tenofovir alafenamide']","CHEMBL2107825","90926","J05AF13","","","https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BD%D0%BE%D1%84%D0%BE%D0%B2%D0%B8%D1%80_%D0%B0%D0%BB%D0%B0%D1%84%D0%B5%D0%BD%D0%B0%D0%BC%D0%B8%D0%B4","https://en.wikipedia.org/wiki/Tenofovir_alafenamide",""
"Q27110163","","","","gibberellin A34","[]","[]","[]","['GA34']","","29593","","","","","",""
"Q96313188","","","Guarana (graine de)","guarana seed","[]","[]","[]","['Paulliniae semen']","","","","","","","",""
"Q96347656","","","","nettle herb","[]","[]","[]","['Urticae herba']","","","","","","","",""
"Q4890821","","","benzylpenicilloyl polylysine","benzylpenicilloyl polylysine","[]","[]","[]","['Pre-Pen', 'Penicilloyl-polylysine', 'Penicilloyl polylysine', 'Benzylpenicilloyl-polylysine', 'benzylpenicilloyl G polylysine', 'Benzyl penicilloyl-polylysine', 'Benzylpenicilloyl G polylysine']","CHEMBL1201779","","","","","","https://en.wikipedia.org/wiki/Benzylpenicilloyl_polylysine",""
"Q10415739","","","","","[]","[]","[]","[]","","","","","","","",""
"Q411787","мілтефозін","Милтефозин","miltéfosine","miltefosine","[]","[]","[]","['D-18506', 'HDPC', 'hexadecyl 2-(trimethylazaniumyl)ethyl phosphate', 'Monohexadecylphosphorylcholine', 'Monohexadecylphosphocholine', 'Hexadecylphosphocholine', 'Hexadecylphosphorylcholine', 'Miltex', 'Impavido', 'Miltefosin', 'Miltefosina', 'Miltéfosine', 'Miltefosine']","CHEMBL125","75283","L01XX09","","https://fr.wikipedia.org/wiki/Milt%C3%A9fosine","https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D1%82%D0%B5%D1%84%D0%BE%D0%B7%D0%B8%D0%BD","https://en.wikipedia.org/wiki/Miltefosine",""
"Q6997373","","","nésiritide","nesiritide","[]","[]","[]","['Natrecor']","CHEMBL1201668","135919","C01DX19","","https://fr.wikipedia.org/wiki/N%C3%A9siritide","","https://en.wikipedia.org/wiki/Nesiritide",""
"Q904071","Морацизин","","moracizine","moricizine","[]","[]","[]","['EN-313', 'Ethmozine®', 'ethyl 10-(beta-N-morpholinylpropionyl)phenothiazine-2-carbamate', 'ethyl 10-(3-morpholinopropionyl)phenothiazine-2-carbamate', 'Etmozin', '[10-(3-Morpholin-4-yl-propionyl)-10H-phenothiazin-2-yl]-carbamic acid ethyl ester', 'Moracizine', 'Moricizine', 'Moracizin', 'Moracizina', 'Ethyl 10-(beta-N-morpholinylpropionyl)phenothiazine-2-carbamate', 'Ethmozin', 'Moracizinum', 'Ethyl 10-(3-morpholinopropionyl)phenothiazine-2-carbamate']","CHEMBL1075","6997","C01BG01","https://uk.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D0%B7%D0%B8%D0%BD","","","https://en.wikipedia.org/wiki/Moracizine",""
"Q419361","","","bromure de butylscopolamine","butylscopolamine bromide","[]","[]","['C21H30NO4', '7182-53-8', 'Buscopan']","['Scopolamine butylbromide', '[7(S)-(1α,2β,4β,5α,7β)]-9-butyl-7-(3-hydroxy- 1-oxo-2-phenylpropoxy)-9-methyl-3-oxa- 9-azonitricyclo[3.3.1.0(2,4)]nonane', 'Butylscopolaminebromide', 'Hyoscine butylbromide', 'Butylscopolamine', 'Butylhyoscine']","","32123","A03BB01","","https://fr.wikipedia.org/wiki/Butylscopolamine","","https://en.wikipedia.org/wiki/Hyoscine_butylbromide",""
"Q27110172","","","","gibberellin a9","[]","[]","[]","['GA9']","","29605","","","","","",""
